title,authors,abstract,pdf_url,year
$\texttt{LeadCache}$: Regret-Optimal Caching in Networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2387337ba1e0b0249ba90f55b2ba2521-Paper.pdf,2021
Automatic Unsupervised Outlier Model Selection,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/23c894276a2c5a16470e6a31f4618d73-Paper.pdf,2021
Probing Inter-modality: Visual Parsing with Self-Attention for Vision-and-Language Pre-training,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/23fa71cc32babb7b91130824466d25a5-Paper.pdf,2021
Pruning Randomly Initialized Neural Networks with Iterative Randomization,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/23e582ad8087f2c03a5a31c125123f9a-Paper.pdf,2021
Stability and Generalization of Bilevel Programming in Hyperparameter Optimization,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2406a0a94c80406914ff2f6c9fdd67d5-Paper.pdf,2021
Regime Switching Bandits,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/240ac9371ec2671ae99847c3ae2e6384-Paper.pdf,2021
"Localization, Convexity, and Star Aggregation",N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2417dc8af8570f274e6775d4d60496da-Paper.pdf,2021
MixACM: Mixup-Based Robustness Transfer via Distillation of Activated Channel Maps,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/240c945bb72980130446fc2b40fbb8e0-Paper.pdf,2021
RoMA: Robust Model Adaptation for Offline Model-based Optimization,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/24b43fb034a10d78bec71274033b4096-Paper.pdf,2021
Faster Directional Convergence of Linear Neural Networks under Spherically Symmetric Data,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/24ec8468b67314c2013d215b77034476-Paper.pdf,2021
Offline Meta Reinforcement Learning -- Identifiability Challenges and Effective Data Collection Strategies,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/248024541dbda1d3fd75fe49d1a4df4d-Paper.pdf,2021
Online Facility Location with Multiple Advice,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/250473494b245120a7eaf8b2e6b1f17c-Paper.pdf,2021
Credit Assignment in Neural Networks through Deep Feedback Control,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/25048eb6a33209cb5a815bff0cf6887c-Paper.pdf,2021
Flexible Option Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/24cceab7ffc1118f5daaace13c670885-Paper.pdf,2021
Self-Adaptable Point Processes with Nonparametric Time Decays,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/243facb29564e7b448834a7c9d901201-Paper.pdf,2021
Kernel Functional Optimisation,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/251e16a2aac0ca4847adf561483381bf-Paper.pdf,2021
Neural Additive Models: Interpretable Machine Learning with Neural Nets,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/251bd0442dfcc53b5a761e050f8022b8-Paper.pdf,2021
Generalized Shape Metrics on Neural Representations,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/252a3dbaeb32e7690242ad3b556e626b-Paper.pdf,2021
Diverse Message Passing for Attribute with Heterophily,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/253614bbac999b38b5b60cae531c4969-Paper.pdf,2021
Aligning Silhouette Topology for Self-Adaptive 3D Human Pose Recovery,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/242c100dc94f871b6d7215b868a875f8-Paper.pdf,2021
Representation Learning Beyond Linear Prediction Functions,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/258be18e31c8188555c2ff05b4d542c3-Paper.pdf,2021
Towards Robust Bisimulation Metric Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/256bf8e6923a52fda8ddf7dc050a1148-Paper.pdf,2021
Beyond BatchNorm: Towards a Unified Understanding of Normalization in Deep Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2578eb9cdf020730f77793e8b58e165a-Paper.pdf,2021
MAUVE: Measuring the Gap Between Neural Text and Human Text using Divergence Frontiers,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/260c2432a0eecc28ce03c10dadc078a4-Paper.pdf,2021
Accurately Solving Rod Dynamics with Graph Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/26337353b7962f533d78c762373b3318-Paper.pdf,2021
Limiting fluctuation and trajectorial stability of multilayer neural networks with mean field training,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2639ba2137371773aa1e64e7735cdb30-Paper.pdf,2021
Medical Dead-ends and Learning to Identify High-Risk States and Treatments,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/26405399c51ad7b13b504e74eb7c696c-Paper.pdf,2021
Overcoming the Convex Barrier for Simplex Inputs,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/26657d5ff9020d2abefe558796b99584-Paper.pdf,2021
High-probability Bounds for Non-Convex Stochastic Optimization with Heavy Tails,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/26901debb30ea03f0aa833c9de6b81e9-Paper.pdf,2021
Batch Normalization Orthogonalizes Representations in Deep Random Networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/26cd8ecadce0d4efd6cc8a8725cbd1f8-Paper.pdf,2021
Support vector machines and linear regression coincide with very high-dimensional features,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/26d4b4313a7e5828856bc0791fca39a2-Paper.pdf,2021
Robust Online Correlation Clustering,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/250dd56814ad7c50971ee4020519c6f5-Paper.pdf,2021
Coupled Segmentation and Edge Learning via Dynamic Graph Propagation,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/26ddd45b02859e836d13d4b9fde34281-Paper.pdf,2021
Continuous vs. Discrete Optimization of Deep Neural Networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/274ad4786c3abca69fa097b85867d9a4-Paper.pdf,2021
CrypTen: Secure Multi-Party Computation Meets Machine Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2754518221cfbc8d25c13a06a4cb8421-Paper.pdf,2021
See More for Scene: Pairwise Consistency Learning for Scene Classification,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/27d52bcb3580724eb4cbe9f2718a9365-Paper.pdf,2021
Can contrastive learning avoid shortcut solutions?,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/27934a1f19d678a1377c257b9a780e80-Paper.pdf,2021
Greedy Approximation Algorithms for Active Sequential Hypothesis Testing,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/27e9661e033a73a6ad8cefcde965c54d-Paper.pdf,2021
Representation Learning for Event-based Visuomotor Policies,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/251c5ffd6b62cc21c446c963c76cf214-Paper.pdf,2021
When False Positive is Intolerant: End-to-End  Optimization with Low FPR for Multipartite Ranking,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/28267ab848bcf807b2ed53c3a8f8fc8a-Paper.pdf,2021
Provable Guarantees for Self-Supervised Deep Learning with Spectral Contrastive Loss,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/27debb435021eb68b3965290b5e24c49-Paper.pdf,2021
Convex Polytope Trees,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/285a25c17f351708754cdb6d56f3962e-Paper.pdf,2021
The Skellam Mechanism for Differentially Private Federated Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/285baacbdf8fda1de94b19282acd23e2-Paper.pdf,2021
SketchGen: Generating Constrained CAD Sketches,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/28891cb4ab421830acc36b1f5fd6c91e-Paper.pdf,2021
Stability and Deviation Optimal Risk Bounds with Convergence Rate $O(1/n)$,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/286674e3082feb7e5afb92777e48821f-Paper.pdf,2021
Volume Rendering of Neural Implicit Surfaces,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/25e2a30f44898b9f3e978b1786dcd85c-Paper.pdf,2021
CLDA: Contrastive Learning for Semi-Supervised Domain Adaptation,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/288cd2567953f06e460a33951f55daaf-Paper.pdf,2021
Noisy Recurrent Neural Networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/29301521774ff3cbd26652b2d5c95996-Paper.pdf,2021
Differentially Private n-gram Extraction,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/28ce9bc954876829eeb56ff46da8e1ab-Paper.pdf,2021
Capturing implicit hierarchical structure in 3D biomedical images with self-supervised hyperbolic representations,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/291d43c696d8c3704cdbe0a72ade5f6c-Paper.pdf,2021
Matrix encoding networks for neural combinatorial optimization,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/29539ed932d32f1c56324cded92c07c2-Paper.pdf,2021
Perturbation-based Regret Analysis of Predictive Control in Linear Time Varying Systems,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/298f587406c914fad5373bb689300433-Paper.pdf,2021
SPANN: Highly-efficient Billion-scale Approximate Nearest Neighborhood Search,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/299dc35e747eb77177d9cea10a802da2-Paper.pdf,2021
Dataset Distillation with Infinitely Wide Convolutional Networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/299a23a2291e2126b91d54f3601ec162-Paper.pdf,2021
Analysis of one-hidden-layer neural networks via the resolvent method,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/29d74915e1b323676bfc28f91b3c4802-Paper.pdf,2021
Continuous Latent Process Flows,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2983e3047c0c730d3b7c022584717f3f-Paper.pdf,2021
Grounding Spatio-Temporal Language with Transformers,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/29daf9442f3c0b60642b14c081b4a556-Paper.pdf,2021
Domain Invariant Representation Learning with Domain Density Transformations,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2a2717956118b4d223ceca17ce3865e2-Paper.pdf,2021
PlayVirtual: Augmenting Cycle-Consistent Virtual Trajectories for Reinforcement Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2a38a4a9316c49e5a833517c45d31070-Paper.pdf,2021
Distilling Object Detectors with Feature Richness,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/29c0c0ee223856f336d7ea8052057753-Paper.pdf,2021
Efficient Equivariant Network,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2a79ea27c279e471f4d180b08d62b00a-Paper.pdf,2021
Learning where to learn: Gradient sparsity in meta and continual learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2a10665525774fa2501c2c8c4985ce61-Paper.pdf,2021
Unifying Gradient Estimators for Meta-Reinforcement Learning  via Off-Policy Evaluation,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2a8009525763356ad5e3bb48b7475b4d-Paper.pdf,2021
Even your Teacher Needs Guidance: Ground-Truth Targets Dampen Regularization Imposed by Self-Distillation,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2adcefe38fbcd3dcd45908fbab1bf628-Paper.pdf,2021
Compressing Neural Networks: Towards Determining the Optimal Layer-wise Decomposition,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2adcfc3929e7c03fac3100d3ad51da26-Paper.pdf,2021
Imitation with Neural Density Models,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2b0aa0d9e30ea3a55fc271ced8364536-Paper.pdf,2021
Offline RL Without Off-Policy Evaluation,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/274a10ffa06e434f2a94df765cac6bf4-Paper.pdf,2021
Equilibrium and non-Equilibrium regimes in the learning of Restricted Boltzmann Machines,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2aedcba61ca55ceb62d785c6b7f10a83-Paper.pdf,2021
Automatic Data Augmentation for Generalization in Reinforcement Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2b38c2df6a49b97f706ec9148ce48d86-Paper.pdf,2021
Blending Anti-Aliasing into Vision Transformer,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2b3bf3eee2475e03885a110e9acaab61-Paper.pdf,2021
Simple steps are all you need: Frank-Wolfe and generalized self-concordant functions,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2b323d6eb28422cef49b266557dd31ad-Paper.pdf,2021
When Is Unsupervised Disentanglement Possible?,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/29586cb449c90e249f1f09a0a4ee245a-Paper.pdf,2021
Posterior Collapse and Latent Variable Non-identifiability,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2b6921f2c64dee16ba21ebf17f3c2c92-Paper.pdf,2021
The Benefits of Implicit Regularization from SGD in Least Squares Problems,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2b6bb5354a56ce256116b6b307a1ea10-Paper.pdf,2021
Generalization of Model-Agnostic Meta-Learning Algorithms: Recurring and Unseen Tasks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2b763288faedb7707c0748abe015ab6c-Paper.pdf,2021
RLlib Flow: Distributed Reinforcement Learning is a Dataflow Problem,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2bce32ed409f5ebcee2a7b417ad9beed-Paper.pdf,2021
Factored Policy Gradients: Leveraging Structure for Efficient Learning in MOMDPs,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2ba8698b79439589fdd2b0f7218d8b07-Paper.pdf,2021
Redesigning the Transformer Architecture with Insights from Multi-particle Dynamical Systems,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2bd388f731f26312bfc0fe30da009595-Paper.pdf,2021
Improve Agents without Retraining: Parallel Tree Search with Off-Policy Correction,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2bd235c31c97855b7ef2dc8b414779af-Paper.pdf,2021
Center Smoothing: Certified Robustness for Networks with Structured Outputs,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2be8328f41144106f7144802f2367487-Paper.pdf,2021
Breaking the Linear Iteration Cost Barrier for Some Well-known Conditional Gradient Methods Using MaxIP Data-structures,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2c27a260f16ad3098393cc529f391f4a-Paper.pdf,2021
Accurate Point Cloud Registration with Robust Optimal Transport,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2b0f658cbffd284984fb11d90254081f-Paper.pdf,2021
A Trainable Spectral-Spatial Sparse Coding Model for Hyperspectral Image Restoration,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2b515e2bdd63b7f034269ad747c93a42-Paper.pdf,2021
A Topological Perspective on Causal Inference,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2c463dfdde588f3bfc60d53118c10d6b-Paper.pdf,2021
Parameter Inference with Bifurcation Diagrams,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2c6ae45a3e88aee548c0714fad7f8269-Paper.pdf,2021
Robust Counterfactual Explanations on Graph Neural Networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2c8c3a57383c63caef6724343eb62257-Paper.pdf,2021
Exploring Architectural Ingredients of Adversarially Robust Deep Neural Networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2bd7f907b7f5b6bbd91822c0c7b835f6-Paper.pdf,2021
Similarity and Matching of Neural Network Representations,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2cb274e6ce940f47beb8011d8ecb1462-Paper.pdf,2021
DOCTOR: A Simple Method for Detecting Misclassification Errors,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2cb6b10338a7fc4117a80da24b582060-Paper.pdf,2021
Contrastive Laplacian Eigenmaps,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2d1b2a5ff364606ff041650887723470-Paper.pdf,2021
On the Variance of the Fisher Information for Deep Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2d290e496d16c9dcaa9b4ded5cac10cc-Paper.pdf,2021
Machine learning structure preserving brackets for forecasting irreversible processes,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2d1bcedd27b586d2a9562a0f8e076b41-Paper.pdf,2021
A$^2$-Net: Learning Attribute-Aware Hash Codes for Large-Scale Fine-Grained Image Retrieval,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2d3acd3e240c61820625fff66a19938f-Paper.pdf,2021
"Neural Regression, Representational Similarity, Model Zoology & Neural Taskonomy at Scale in Rodent Visual Cortex",N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2c29d89cc56cdb191c60db2f0bae796b-Paper.pdf,2021
Dissecting the Diffusion Process in Linear Graph Convolutional Networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2d95666e2649fcfc6e3af75e09f5adb9-Paper.pdf,2021
Dynamic Grained Encoder for Vision Transformers,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2d969e2cee8cfa07ce7ca0bb13c7a36d-Paper.pdf,2021
Scalable Thompson Sampling using Sparse Gaussian Process Models,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2c7f9ccb5a39073e24babc3a4cb45e60-Paper.pdf,2021
Understanding Negative Samples in Instance Discriminative Self-supervised Representation Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2dace78f80bc92e6d7493423d729448e-Paper.pdf,2021
On UMAP's True Loss Function,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2de5d16682c3c35007e4e92982f1a2ba-Paper.pdf,2021
Fast Pure Exploration via Frank-Wolfe,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2dffbc474aa176b6dc957938c15d0c8b-Paper.pdf,2021
iFlow: Numerically Invertible Flows for Efficient Lossless Compression via a Uniform Coder,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2e3d2c4f33a7a1f58bc6c81cacd21e9c-Paper.pdf,2021
Meta Two-Sample Testing: Learning Kernels for Testing with Limited Data,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2e6d9c6052e99fcdfa61d9b9da273ca2-Paper.pdf,2021
Shape Registration in the Time of Transformers,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2d3d9d5373f378108cdbd30a3c52bd3e-Paper.pdf,2021
The Lazy Online Subgradient Algorithm is Universal on Strongly Convex Domains,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2e907f44e0a9616314cf3d964d4e3c93-Paper.pdf,2021
Computer-Aided Design as Language,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2e92962c0b6996add9517e4242ea9bdc-Paper.pdf,2021
MarioNette: Self-Supervised Sprite Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2bcab9d935d219641434683dd9d18a03-Paper.pdf,2021
Process for Adapting Language Models to Society (PALMS) with Values-Targeted Datasets,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2e855f9489df0712b4bd8ea9e2848c5a-Paper.pdf,2021
Brick-by-Brick: Combinatorial Construction with Deep Reinforcement Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2d4027d6df9c0256b8d4474ce88f8c88-Paper.pdf,2021
History Aware Multimodal Transformer for Vision-and-Language Navigation,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2e5c2cb8d13e8fba78d95211440ba326-Paper.pdf,2021
COHESIV: Contrastive Object and Hand Embedding Segmentation In Video,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2e976ab88a42d723d9f2ee6027b707f5-Paper.pdf,2021
Group Equivariant Subsampling,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2ea6241cf767c279cf1e80a790df1885-Paper.pdf,2021
Data Sharing and Compression for Cooperative Networked Control,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2eb5657d37f474e4c4cf01e4882b8962-Paper.pdf,2021
No Fear of Heterogeneity: Classifier Calibration for Federated Learning with Non-IID Data,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2f2b265625d76a6704b08093c652fd79-Paper.pdf,2021
Preconditioned Gradient Descent for Over-Parameterized Nonconvex Matrix Factorization,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2f2cd5c753d3cee48e47dbb5bbaed331-Paper.pdf,2021
Hyperbolic Procrustes Analysis Using Riemannian Geometry,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2ed80f6311c1825feb854d78fa969d34-Paper.pdf,2021
Searching for Efficient Transformers for Language Modeling,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2f3c6a4cd8af177f6456e7e51a916ff3-Paper.pdf,2021
Scaling Ensemble Distribution Distillation to Many Classes with Proxy Targets,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2f4ccb0f7a84f335affb418aee08a6df-Paper.pdf,2021
Recovery Analysis for Plug-and-Play Priors using the Restricted Eigenvalue Condition,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2ea1202aed1e0ce30d41be4919b0cc99-Paper.pdf,2021
Improving Contrastive Learning on Imbalanced Data via Open-World Sampling,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2f37d10131f2a483a8dd005b3d14b0d9-Paper.pdf,2021
The Semi-Random Satisfaction of Voting Axioms,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/3083202a936b7d0ef8b680d7ae73fa1a-Paper.pdf,2021
Multi-Person 3D Motion Prediction with Multi-Range Transformers,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2fd5d41ec6cfab47e32164d5624269b1-Paper.pdf,2021
STEM: A Stochastic Two-Sided Momentum Algorithm Achieving Near-Optimal Sample and Communication Complexities for Federated Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/3016a447172f3045b65f5fc83e04b554-Paper.pdf,2021
Learning to Combine Per-Example Solutions for Neural Program Synthesis,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/30d411fdc0e6daf092a74354094359bb-Paper.pdf,2021
ByPE-VAE: Bayesian Pseudocoresets Exemplar VAE,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/2e9f978b222a956ba6bdf427efbd9ab3-Paper.pdf,2021
"Provably efficient, succinct, and precise explanations",N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/30d4e6422cd65c7913bc9ce62e078b79-Paper.pdf,2021
Refined Learning Bounds for Kernel and Approximate $k$-Means,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/30f8f6b940d1073d8b6a5eebc46dd6e5-Paper.pdf,2021
Learning Causal Semantic Representation for Out-of-Distribution Prediction,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/310614fca8fb8e5491295336298c340f-Paper.pdf,2021
A first-order primal-dual method with adaptivity to local smoothness,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/310b60949d2b6096903d7e8a539b20f5-Paper.pdf,2021
A Theory-Driven Self-Labeling Refinement Method for Contrastive Representation Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/310ce61c90f3a46e340ee8257bc70e93-Paper.pdf,2021
On Success and Simplicity: A Second Look at Transferable Targeted Attacks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/30d454f09b771b9f65e3eaf6e00fa7bd-Paper.pdf,2021
Adversarial Robustness with Semi-Infinite Constrained Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/312ecfdfa8b239e076b114498ce21905-Paper.pdf,2021
Deep Marching Tetrahedra: a Hybrid Representation for High-Resolution 3D Shape Synthesis,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/30a237d18c50f563cba4531f1db44acf-Paper.pdf,2021
Bootstrapping the Error of Oja's Algorithm,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/3152e3b1e52e2cb123363787d5f76c95-Paper.pdf,2021
A 3D Generative Model for Structure-Based Drug Design,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/314450613369e0ee72d0da7f6fee773c-Paper.pdf,2021
Bubblewrap: Online tiling and real-time flow prediction on neural manifolds,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/307eb8ee16198da891c521eca21464c1-Paper.pdf,2021
Conformal Time-series Forecasting,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/312f1ba2a72318edaaa995a67835fad5-Paper.pdf,2021
Landscape analysis of an improved power method for tensor decomposition,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/31784d9fc1fa0d25d04eae50ac9bf787-Paper.pdf,2021
Ising Model Selection Using $\ell_{1}$-Regularized Linear Regression: A Statistical Mechanics Analysis,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/31917677a66c6eddd3ab1f68b0679e2f-Paper.pdf,2021
Robust Pose Estimation in Crowded Scenes with Direct Pose-Level Inference,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/31857b449c407203749ae32dd0e7d64a-Paper.pdf,2021
Conformal Prediction using Conditional Histograms,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/31b3b31a1c2f8a370206f111127c0dbd-Paper.pdf,2021
Contrastive Graph Poisson Networks: Semi-Supervised Learning with Extremely Limited Labels,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/31c0b36aef265d9221af80872ceb62f9-Paper.pdf,2021
Network-to-Network Regularization: Enforcing Occam's Razor to Improve Generalization,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/321cf86b4c9f5ddd04881a44067c2a5a-Paper.pdf,2021
Collaborative Uncertainty in Multi-Agent Trajectory Forecasting,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/31ca0ca71184bbdb3de7b20a51e88e90-Paper.pdf,2021
Imitating Deep Learning Dynamics via  Locally Elastic Stochastic Differential Equations,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/327af0f71f7acdfd882774225f04775f-Paper.pdf,2021
Curriculum Offline Imitating Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/31839b036f63806cba3f47b93af8ccb5-Paper.pdf,2021
Conditioning Sparse Variational Gaussian Processes for Online Decision-making,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/325eaeac5bef34937cfdc1bd73034d17-Paper.pdf,2021
Spherical Motion Dynamics: Learning Dynamics of Normalized Neural Network using SGD and Weight Decay,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/326a8c055c0d04f5b06544665d8bb3ea-Paper.pdf,2021
Generalized and Discriminative Few-Shot Object Detection via SVD-Dictionary Enhancement,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/325995af77a0e8b06d1204a171010b3a-Paper.pdf,2021
A/B Testing for Recommender Systems in a Two-sided Marketplace,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/32e19424b63cc63077a4031b87fb1010-Paper.pdf,2021
Retiring Adult: New Datasets for Fair Machine Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/32e54441e6382a7fbacbbbaf3c450059-Paper.pdf,2021
Sparse Uncertainty Representation in Deep Learning with Inducing Weights,N/A,N/A,https://papers.nips.cc/paper_files/paper/2021/file/334467d41d5cf21e234465a1530ba647-Paper.pdf,2021
